id,gov_delivery_id,title
5224,UKGOVUK_22395,Research and analysis related to Civil Service
5225,UKGOVUK_30833,Publications related to Civil Service Fast Stream
5226,UKGOVUK_30183,Publications related to Civil Service Fast Track Apprenticeship
5227,UKGOVUK_20027,Publications related to Government Communication Service
5228,UKGOVUK_19520,Publications related to Government Economic Service
5229,UKGOVUK_34886,"Publications related to Government Economic Service, Financial services and India"
5230,UKGOVUK_13041,Publications related to Government IT Profession
5231,UKGOVUK_13042,Publications related to Government Knowledge & Information Management Profession
5232,UKGOVUK_21740,Publications related to Government Property Profession
5234,UKGOVUK_28790,International treaties related to Government Science & Engineering Profession and Defence and armed forces
5235,UKGOVUK_28126,Publications related to Government Social Research Profession
8421,UKGOVUK_35206,Inspection of further education and skills providers
3038,UKGOVUK_33847,Announcements related to Independent Dormant Assets Commission
5236,UKGOVUK_12498,Publications related to Government Statistical Service
5237,UKGOVUK_31886,Notices related to Procurement profession and National Health Service
5238,UKGOVUK_30893,Publications related to Project Delivery Profession
5239,UKGOVUK_21542,Publications related to Commission on Human Medicines
5240,UKGOVUK_22949,All consultations related to Commission on Human Medicines
5241,UKGOVUK_11702,Publications related to Committee on Climate Change
5243,UKGOVUK_32430,Publications related to Committee on Fuel Poverty
5244,UKGOVUK_11704,"Publications related to Committee on Mutagenicity of Chemicals in Food, Consumer Products and the Environment"
5245,UKGOVUK_11705,Publications related to Committee on Radioactive Waste Management
5246,UKGOVUK_31670,FOI releases related to Committee on Radioactive Waste Management
5247,UKGOVUK_25813,"Publications related to Committee on Toxicity of Chemicals in Food, Consumer Products and the Environment"
5248,UKGOVUK_12780,Publications related to Commonwealth Scholarship Commission in the UK
5250,UKGOVUK_18112,Publications related to Companies House
5251,UKGOVUK_19822,All consultations related to Companies House
5252,UKGOVUK_28651,Corporate reports related to Companies House
5253,UKGOVUK_31883,Forms related to Companies House
5254,UKGOVUK_28318,Guidance related to Companies House
5255,UKGOVUK_27347,Guidance related to Companies House  and Housing
5257,UKGOVUK_30391,Transparency data related to Companies House
5258,UKGOVUK_18516,Publications related to Companies House  and Business and enterprise
5260,UKGOVUK_31059,Publications related to Company Names Tribunal
5261,UKGOVUK_7361,All publications about all topics by Competition and Markets Authority
5262,UKGOVUK_7362,All consultations about all topics by Competition and Markets Authority
5263,UKGOVUK_18427,Guidance related to Competition and Markets Authority
5264,UKGOVUK_29958,Policy papers related to Competition and Markets Authority and United Kingdom
5267,UKGOVUK_22150,Publications related to Competition Appeal Tribunal
5268,UKGOVUK_12173,Publications related to Construction Industry Training Board
5269,UKGOVUK_11706,Publications related to Consumer Council for Water
5270,UKGOVUK_27290,All consultations related to Consumer Council for Water
5271,UKGOVUK_11707,Publications related to Council for Science and Technology
5272,UKGOVUK_20009,Research and analysis related to Council for Science and Technology
8424,UKGOVUK_35210,Alternative provision census
8428,UKGOVUK_35214,Funding for different types of schools and settings
3052,UKGOVUK_17805,"Announcements related to Driver and Vehicle Testing Agency, Transport and United Kingdom"
5273,UKGOVUK_28836,Publications related to Counter Fraud and Security Management Service and Crime and policing
5274,UKGOVUK_31327,Publications related to Court of Protection
5275,UKGOVUK_29072,All consultations related to Court of Protection
5276,UKGOVUK_12201,Publications related to Criminal Injuries Compensation Authority
5277,UKGOVUK_3168,Consultations about Foreign affairs by Criminal Procedure Rule Committee
5278,UKGOVUK_17729,Publications related to Crown Commercial Service
5279,UKGOVUK_28684,All consultations related to Crown Commercial Service
5280,UKGOVUK_28961,Forms related to Crown Commercial Service and United Kingdom
5281,UKGOVUK_22671,Guidance related to Crown Commercial Service
5282,UKGOVUK_31508,Guidance related to Crown Commercial Service and Employment
5283,UKGOVUK_33316,"Guidance related to Crown Commercial Service and Government efficiency, transparency and accountability"
5284,UKGOVUK_33432,Policy papers related to Crown Commercial Service
5285,UKGOVUK_33455,Publications related to Crown Commercial Service and Schools
5286,UKGOVUK_19529,Publications related to Crown Prosecution Service
5288,UKGOVUK_33603,Publications related to Defence and Security Accelerator
5289,UKGOVUK_34854,"Decisions related to Defence and Security Accelerator, Transport and United Kingdom"
5290,UKGOVUK_33604,Publications related to Defence and Security Accelerator and Business and enterprise
5293,UKGOVUK_32878,Publications related to Defence Equipment and Support and Defence and armed forces
5294,UKGOVUK_12740,Publications related to Defence Infrastructure Organisation
5295,UKGOVUK_34753,Publications related to Defence Infrastructure Organisation and Defence and armed forces
5297,UKGOVUK_31894,Publications related to Defence Safety Authority
5298,UKGOVUK_31520,Corporate reports related to Defence Safety Authority
5299,UKGOVUK_32424,Regulations related to Defence Safety Authority and Defence and armed forces
5300,UKGOVUK_33235,"Regulations related to Defence Safety Authority, Defence and armed forces and UK and the Commonwealth"
5301,UKGOVUK_11965,Publications related to Defence Science and Technology Laboratory
5302,UKGOVUK_11966,Publications related to Defence Support Group
5303,UKGOVUK_31814,"Publications related to Department for Business, Energy & Industrial Strategy"
3222,UKGOVUK_2487,All announcements about Regulation reform by HM Treasury
5304,UKGOVUK_31793,"All consultations related to Department for Business, Energy & Industrial Strategy"
5305,UKGOVUK_31975,"All consultations related to Department for Business, Energy & Industrial Strategy and Business and enterprise"
5306,UKGOVUK_32612,"All consultations related to Department for Business, Energy & Industrial Strategy and Climate change"
5307,UKGOVUK_32082,"All consultations related to Department for Business, Energy & Industrial Strategy and Consumer rights and issues"
5308,UKGOVUK_34519,"All consultations related to Department for Business, Energy & Industrial Strategy, Employment and United Kingdom"
5309,UKGOVUK_31952,"All consultations related to Department for Business, Energy & Industrial Strategy and Energy"
5310,UKGOVUK_33440,"All consultations related to Department for Business, Energy & Industrial Strategy and Environment"
5311,UKGOVUK_32084,"All consultations related to Department for Business, Energy & Industrial Strategy and Financial services"
5312,UKGOVUK_32566,"Corporate reports related to Department for Business, Energy & Industrial Strategy"
5313,UKGOVUK_33609,"Correspondence related to Department for Business, Energy & Industrial Strategy"
5314,UKGOVUK_31995,"Decisions related to Department for Business, Energy & Industrial Strategy"
5315,UKGOVUK_33357,"Decisions related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
5316,UKGOVUK_32107,"Decisions related to Department for Business, Energy & Industrial Strategy and Energy"
5317,UKGOVUK_32637,"FOI releases related to Department for Business, Energy & Industrial Strategy"
5318,UKGOVUK_32567,"Guidance related to Department for Business, Energy & Industrial Strategy"
5319,UKGOVUK_34717,"Guidance related to Department for Business, Energy & Industrial Strategy and Housing"
5320,UKGOVUK_32109,"Impact assessments related to Department for Business, Energy & Industrial Strategy and Energy"
5321,UKGOVUK_31784,"Notices related to Department for Business, Energy & Industrial Strategy and United Kingdom"
5324,UKGOVUK_32568,"Policy papers related to Department for Business, Energy & Industrial Strategy"
5325,UKGOVUK_32176,"Policy papers related to Department for Business, Energy & Industrial Strategy and Business and enterprise"
5326,UKGOVUK_32083,"Policy papers related to Department for Business, Energy & Industrial Strategy and Consumer rights and issues"
5327,UKGOVUK_32110,"Policy papers related to Department for Business, Energy & Industrial Strategy and Energy"
5328,UKGOVUK_32106,"Regulations related to Department for Business, Energy & Industrial Strategy"
5329,UKGOVUK_34794,"Research and analysis related to Department for Business, Energy & Industrial Strategy"
9000,UKGOVUK_41940,Notices related to Innovate UK
5330,UKGOVUK_32334,"Research and analysis related to Department for Business, Energy & Industrial Strategy and Energy"
5332,UKGOVUK_31937,"Publications related to Department for Business, Energy & Industrial Strategy and Business and enterprise"
5333,UKGOVUK_34948,"Publications related to Department for Business, Energy & Industrial Strategy, Business and enterprise and UK and the Commonwealth"
5334,UKGOVUK_32939,"Publications related to Department for Business, Energy & Industrial Strategy, Business and enterprise and United Kingdom"
5335,UKGOVUK_32042,"Publications related to Department for Business, Energy & Industrial Strategy and Climate change"
5336,UKGOVUK_33981,"Publications related to Department for Business, Energy & Industrial Strategy, Climate change and UK and the Commonwealth"
5337,UKGOVUK_31928,"Publications related to Department for Business, Energy & Industrial Strategy and Consumer rights and issues"
5338,UKGOVUK_34599,"Publications related to Department for Business, Energy & Industrial Strategy and Employment"
5339,UKGOVUK_31865,"Publications related to Department for Business, Energy & Industrial Strategy and Energy"
5340,UKGOVUK_32059,"Publications related to Department for Business, Energy & Industrial Strategy and Environment"
5341,UKGOVUK_31977,"Publications related to Department for Business, Energy & Industrial Strategy and Europe"
5342,UKGOVUK_32000,"Publications related to Department for Business, Energy & Industrial Strategy and Further education and skills"
5345,UKGOVUK_34867,"Publications related to Department for Business, Energy & Industrial Strategy and Regulation reform"
5346,UKGOVUK_31921,"Publications related to Department for Business, Energy & Industrial Strategy and Science and innovation"
5347,UKGOVUK_2277,"All publications about all topics by Department for Business, Energy & Industrial Strategy"
5349,UKGOVUK_2210,"Consultations about all topics by Department for Business, Energy & Industrial Strategy"
5350,UKGOVUK_3621,"Consultations about Business and enterprise by Department for Business, Energy & Industrial Strategy"
5351,UKGOVUK_12743,"All consultations related to Department for Business, Energy & Industrial Strategy, Business and enterprise and United Kingdom"
5352,UKGOVUK_3622,"Consultations about Climate change by Department for Business, Energy & Industrial Strategy"
5353,UKGOVUK_8877,"All consultations related to Department for Business, Energy & Industrial Strategy, Consumer rights and issues and Mexico"
5354,UKGOVUK_5795,"All consultations about Employment by Department for Business, Energy & Industrial Strategy"
5355,UKGOVUK_3624,"Consultations about Energy by Department for Business, Energy & Industrial Strategy"
8427,UKGOVUK_35213,Initial Teacher Training funding
3252,UKGOVUK_28589,Announcements related to Home Office and Pakistan
3505,UKGOVUK_23325,"Announcements related to Rail Accident Investigation Branch, Transport and United Kingdom"
3516,UKGOVUK_17981,Announcements related to Rural Development Programme for England Network
3487,UKGOVUK_5144,"All announcements about Sports and leisure by Prime Minister's Office, 10 Downing Street"
5357,UKGOVUK_3160,"Consultations about Financial services by Department for Business, Energy & Industrial Strategy"
5358,UKGOVUK_12742,"All consultations related to Department for Business, Energy & Industrial Strategy and Further education and skills"
3491,UKGOVUK_7655,All announcements about Children and young people by Public Health England
5359,UKGOVUK_21743,"All consultations related to Department for Business, Energy & Industrial Strategy, Further education and skills and United Kingdom"
5360,UKGOVUK_3625,"Consultations about Law and the justice system by Department for Business, Energy & Industrial Strategy"
5361,UKGOVUK_7038,"All consultations about Planning and building by Department for Business, Energy & Industrial Strategy"
5364,UKGOVUK_7873,"All consultations about Tax and revenue by Department for Business, Energy & Industrial Strategy"
5368,UKGOVUK_11742,"Correspondence  related to Department for Business, Energy & Industrial Strategy"
5369,UKGOVUK_13058,"Correspondence related to Department for Business, Energy & Industrial Strategy and Further education and skills"
3499,UKGOVUK_29896,Announcements related to Qualifications and Curriculum Development Agency
5370,UKGOVUK_12017,"Correspondence related to Department for Business, Energy & Industrial Strategy, Further education and skills and United Kingdom"
5371,UKGOVUK_29474,"Decisions related to Department for Business, Energy & Industrial Strategy, Higher education and UK and the Commonwealth"
5374,UKGOVUK_7035,"Guidance about Business and enterprise by Department for Business, Energy & Industrial Strategy"
3501,UKGOVUK_21148,Announcements related to Rail Accident Investigation Branch
5375,UKGOVUK_22827,"Guidance related to Department for Business, Energy & Industrial Strategy, Business and enterprise and United Kingdom"
6083,UKGOVUK_19478,Forms related to Driver and Vehicle Licensing Agency and United Kingdom
6084,UKGOVUK_22108,Guidance related to Driver and Vehicle Licensing Agency
6089,UKGOVUK_6074,All publications about Transport by Driver and Vehicle Licensing Agency
6092,UKGOVUK_11196,All consultations related to Driver and Vehicle Standards Agency
6093,UKGOVUK_12287,All consultations related to Driver and Vehicle Standards Agency and Transport
6095,UKGOVUK_11350,Guidance related to Driver and Vehicle Standards Agency
9028,UKGOVUK_42048,Tonga
9029,UKGOVUK_42049,Living in Austria
3496,UKGOVUK_5143,All announcements about Sports and leisure by Public Health England
3512,UKGOVUK_7135,All announcements about all topics by Review Board for Government Contracts
3521,UKGOVUK_7983,All announcements about all topics by School Teachers' Review Body
3523,UKGOVUK_13101,Announcements related to Science and Technology Facilities Council
3563,UKGOVUK_12573,Announcements related to Office of the Leader of the House of Commons
3571,UKGOVUK_33161,Announcements related to The Reviewing Committee on the Export of Works of Art and Objects of Cultural Interest
3576,UKGOVUK_7442,All announcements about First World War Centenary by Traffic Commissioners
3578,UKGOVUK_19567,Announcements related to Training and Development Agency for Schools
3587,UKGOVUK_11537,Announcements related to UK Border Agency
3593,UKGOVUK_30155,Announcements related to UK Commission for Employment and Skills and Further education and skills
3611,UKGOVUK_27545,Announcements related to Department for International Trade and Trade and investment
5377,UKGOVUK_12527,"Guidance related to Department for Business, Energy & Industrial Strategy and Employment"
5378,UKGOVUK_11511,"Guidance related to Department for Business, Energy & Industrial Strategy and Environment"
5379,UKGOVUK_4426,"Guidance about Further education and skills by Department for Business, Energy & Industrial Strategy"
5380,UKGOVUK_19350,"Guidance related to Department for Business, Energy & Industrial Strategy, Further education and skills and United Kingdom"
5381,UKGOVUK_11989,"Impact assessments related to Department for Business, Energy & Industrial Strategy"
5388,UKGOVUK_6256,"Policy papers about all topics by Department for Business, Energy & Industrial Strategy"
6098,UKGOVUK_11339,Policy papers related to Driver and Vehicle Standards Agency and Transport
6099,UKGOVUK_11347,Promotional material related to Driver and Vehicle Standards Agency and Arts and culture
6100,UKGOVUK_11338,Promotional material related to Driver and Vehicle Standards Agency and Media and communications
6101,UKGOVUK_30348,Regulations related to Driver and Vehicle Standards Agency and Transport
